chemin, class, classe_LOC, classe_CLOC, classe_DC, WMC, classe_BC
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\MeterInterval.java,MeterInterval,149,74,0.4966442953020134,15,0.033109619686800894
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\MeterPlot.java,MeterPlot,1059,462,0.43626062322946174,110,0.00396600566572238
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\MultiplePiePlot.java,MultiplePiePlot,529,213,0.40264650283553877,59,0.006824516997212522
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\Pannable.java,Pannable,44,35,0.7954545454545454,5,0.1590909090909091
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PieLabelDistributor.java,PieLabelDistributor,164,61,0.3719512195121951,25,0.014878048780487804
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PieLabelLinkStyle.java,PieLabelLinkStyle,14,9,0.6428571428571429,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PieLabelRecord.java,PieLabelRecord,215,104,0.48372093023255813,28,0.01727574750830565
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PiePlot.java,PiePlot,2936,1442,0.49114441416893734,283,0.0017354926295722168
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PiePlotState.java,PiePlotState,201,124,0.6169154228855721,20,0.030845771144278604
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\Plot.java,Plot,1271,669,0.5263571990558615,157,0.0033525936245596276
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PlotOrientation.java,PlotOrientation,33,23,0.696969696969697,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PlotRenderingInfo.java,PlotRenderingInfo,215,112,0.5209302325581395,24,0.021705426356589147
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PlotState.java,PlotState,21,12,0.5714285714285714,1,0.5714285714285714
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PolarAxisLocation.java,PolarAxisLocation,23,13,0.5652173913043478,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\PolarPlot.java,PolarPlot,1870,904,0.4834224598930481,216,0.0022380669439492967
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\RingPlot.java,RingPlot,591,289,0.4890016920473773,60,0.008150028200789621
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\SeriesRenderingOrder.java,SeriesRenderingOrder,16,12,0.75,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\SpiderWebPlot.java,SpiderWebPlot,1347,632,0.46919079435783223,136,0.0034499323114546487
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\ThermometerPlot.java,ThermometerPlot,1392,671,0.48204022988505746,150,0.00321360153256705
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\ValueAxisPlot.java,ValueAxisPlot,14,11,0.7857142857142857,1,0.7857142857142857
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\ValueMarker.java,ValueMarker,98,59,0.6020408163265306,7,0.08600583090379009
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,WaferMapPlot,323,113,0.3498452012383901,27,0.012957229675495929
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\XYCrosshairState.java,XYCrosshairState,11,7,0.6363636363636364,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\XYPlot.java,XYPlot,4951,2297,0.4639466774389012,555,8.359399593493716E-4
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\plot\Zoomable.java,Zoomable,118,101,0.8559322033898306,9,0.09510357815442562
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\PolarChartPanel.java,PolarChartPanel,188,80,0.425531914893617,16,0.026595744680851064
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\AbstractRenderer.java,AbstractRenderer,2792,1622,0.580945558739255,303,0.0019173120750470463
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\AreaRendererEndType.java,AreaRendererEndType,17,12,0.7058823529411765,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\AbstractCategoryItemRenderer.java,AbstractCategoryItemRenderer,1466,599,0.40859481582537516,162,0.002522190221144291
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\AreaRenderer.java,AreaRenderer,244,72,0.29508196721311475,29,0.010175240248728094
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\BarPainter.java,BarPainter,43,36,0.8372093023255814,2,0.4186046511627907
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\BarRenderer.java,BarRenderer,1171,530,0.45260461144321096,131,0.003454997033917641
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\BoxAndWhiskerRenderer.java,BoxAndWhiskerRenderer,891,357,0.4006734006734007,92,0.004355145659493485
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\CategoryItemRenderer.java,CategoryItemRenderer,1401,1230,0.8779443254817987,135,0.006503291299865176
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\CategoryItemRendererState.java,CategoryItemRendererState,161,101,0.6273291925465838,15,0.04182194616977226
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\CategoryStepRenderer.java,State,20,13,0.65,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\CategoryStepRenderer.java,CategoryStepRenderer,270,118,0.43703703703703706,26,0.01680911680911681
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\DefaultCategoryItemRenderer.java,DefaultCategoryItemRenderer,10,6,0.6,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\GanttRenderer.java,GanttRenderer,501,173,0.34530938123752497,54,0.006394618171065277
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\GradientBarPainter.java,GradientBarPainter,296,93,0.3141891891891892,29,0.010834109972041006
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\GroupedStackedBarRenderer.java,GroupedStackedBarRenderer,279,79,0.2831541218637993,31,0.0091340039310903
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\IntervalBarRenderer.java,IntervalBarRenderer,170,66,0.38823529411764707,18,0.021568627450980392
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\LayeredBarRenderer.java,LayeredBarRenderer,343,104,0.3032069970845481,48,0.0063168124392614195
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\LevelRenderer.java,LevelRenderer,351,150,0.42735042735042733,33,0.012950012950012949
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\LineAndShapeRenderer.java,LineAndShapeRenderer,729,369,0.5061728395061729,76,0.006660168940870696
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\MinMaxCategoryRenderer.java,MinMaxCategoryRenderer,430,191,0.4441860465116279,40,0.011104651162790698
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\ScatterRenderer.java,ScatterRenderer,476,232,0.48739495798319327,50,0.009747899159663865
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\StackedAreaRenderer.java,StackedAreaRenderer,386,122,0.3160621761658031,38,0.008317425688573766
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\StackedBarRenderer.java,StackedBarRenderer,288,93,0.3229166666666667,35,0.009226190476190476
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\StandardBarPainter.java,StandardBarPainter,158,63,0.3987341772151899,20,0.019936708860759496
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\StatisticalBarRenderer.java,StatisticalBarRenderer,457,154,0.33698030634573306,53,0.006358118987655341
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\StatisticalLineAndShapeRenderer.java,StatisticalLineAndShapeRenderer,369,128,0.34688346883468835,43,0.008067057414760194
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\WaterfallBarRenderer.java,WaterfallBarRenderer,368,134,0.3641304347826087,39,0.009336677814938684
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\DefaultPolarItemRenderer.java,DefaultPolarItemRenderer,831,376,0.45246690734055356,87,0.00520076904989142
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\GrayPaintScale.java,GrayPaintScale,170,94,0.5529411764705883,12,0.04607843137254902
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\LookupPaintScale.java,PaintItem,89,41,0.4606741573033708,10,0.04606741573033708
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\LookupPaintScale.java,LookupPaintScale,300,134,0.44666666666666666,34,0.013137254901960785
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\NotOutlierException.java,NotOutlierException,14,9,0.6428571428571429,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\Outlier.java,Outlier,150,82,0.5466666666666666,16,0.034166666666666665
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\OutlierList.java,OutlierList,116,71,0.6120689655172413,9,0.06800766283524903
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\OutlierListCollection.java,OutlierListCollection,117,72,0.6153846153846154,10,0.06153846153846154
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\PaintScale.java,PaintScale,37,32,0.8648648648648649,3,0.2882882882882883
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\PolarItemRenderer.java,PolarItemRenderer,148,126,0.8513513513513513,15,0.05675675675675675
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\RendererState.java,RendererState,68,41,0.6029411764705882,6,0.10049019607843136
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\RendererUtils.java,RendererUtils,214,65,0.3037383177570093,32,0.009491822429906541
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\WaferMapRenderer.java,WaferMapRenderer,293,109,0.3720136518771331,39,0.009538811586593155
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\AbstractXYItemRenderer.java,AbstractXYItemRenderer,1438,534,0.3713490959666203,158,0.0023503107339659514
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\CandlestickRenderer.java,CandlestickRenderer,763,366,0.4796854521625164,74,0.006482235840034005
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\ClusteredXYBarRenderer.java,ClusteredXYBarRenderer,269,94,0.34944237918215615,28,0.012480084970791292
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\CyclicXYItemRenderer.java,OverwriteDataSet,172,101,0.5872093023255814,15,0.03914728682170543
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\CyclicXYItemRenderer.java,CyclicXYItemRenderer,407,165,0.40540540540540543,47,0.008625646923519265
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\DefaultXYItemRenderer.java,DefaultXYItemRenderer,10,6,0.6,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\DeviationRenderer.java,State,25,16,0.64,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\DeviationRenderer.java,DeviationRenderer,292,142,0.4863013698630137,26,0.018703898840885143
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\GradientXYBarPainter.java,GradientXYBarPainter,295,92,0.31186440677966104,29,0.010753945061367622
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\HighLowRenderer.java,HighLowRenderer,393,177,0.45038167938931295,47,0.009582588923176871
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\SamplingXYLineRenderer.java,State,62,39,0.6290322580645161,1,0.6290322580645161
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\SamplingXYLineRenderer.java,SamplingXYLineRenderer,280,130,0.4642857142857143,21,0.022108843537414966
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer.java,StackedXYAreaRendererState,81,47,0.5802469135802469,7,0.08289241622574957
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer.java,StackedXYAreaRenderer,538,237,0.44052044609665425,59,0.007466448238926344
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer2.java,StackedXYAreaRenderer2,442,140,0.3167420814479638,42,0.007541478129713423
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StackedXYBarRenderer.java,StackedXYBarRenderer,334,120,0.3592814371257485,40,0.008982035928143712
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StandardXYBarPainter.java,StandardXYBarPainter,158,63,0.3987341772151899,20,0.019936708860759496
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StandardXYItemRenderer.java,State,58,38,0.6551724137931034,4,0.16379310344827586
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StandardXYItemRenderer.java,StandardXYItemRenderer,829,396,0.4776839565741858,87,0.005490620190507883
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\VectorRenderer.java,VectorRenderer,265,76,0.28679245283018867,29,0.009889394925178919
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\WindItemRenderer.java,WindItemRenderer,105,38,0.3619047619047619,2,0.18095238095238095
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,XYAreaRendererState,19,10,0.5263157894736842,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,XYAreaRenderer,590,240,0.4067796610169492,60,0.006779661016949153
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer2.java,XYAreaRenderer2,325,121,0.3723076923076923,30,0.01241025641025641
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYBarPainter.java,XYBarPainter,43,36,0.8372093023255814,2,0.4186046511627907
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYBarRenderer.java,XYBarRendererState,31,19,0.6129032258064516,2,0.3064516129032258
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYBarRenderer.java,XYBarRenderer,1053,469,0.4453941120607787,125,0.00356315289648623
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYBlockRenderer.java,XYBlockRenderer,433,198,0.45727482678983833,49,0.009332139322241598
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRenderer.java,XYBoxAndWhiskerRenderer,662,267,0.4033232628398791,63,0.006401956553013954
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYBubbleRenderer.java,XYBubbleRenderer,258,84,0.32558139534883723,27,0.012058570198105082
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYDifferenceRenderer.java,XYDifferenceRenderer,995,321,0.32261306532663314,87,0.003708196153179691
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYDotRenderer.java,XYDotRenderer,291,143,0.49140893470790376,29,0.016945135679582887
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYErrorRenderer.java,XYErrorRenderer,367,178,0.48501362397820164,34,0.014265106587594166
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYItemRenderer.java,XYItemRenderer,1277,1120,0.8770555990602976,132,0.006644360598941648
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYItemRendererState.java,XYItemRendererState,129,98,0.7596899224806202,6,0.12661498708010335
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYLineAndShapeRenderer.java,State,60,38,0.6333333333333333,3,0.2111111111111111
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYLineAndShapeRenderer.java,XYLineAndShapeRenderer,1005,524,0.5213930348258706,99,0.005266596311372431
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYShapeRenderer.java,XYShapeRenderer,497,259,0.5211267605633803,51,0.010218171775752554
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYSplineRenderer.java,FillType,15,9,0.6,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYSplineRenderer.java,XYSplineState,20,11,0.55,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYSplineRenderer.java,XYSplineRenderer,409,176,0.43031784841075793,38,0.011324153905546261
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYStepAreaRenderer.java,XYStepAreaRenderer,516,243,0.47093023255813954,53,0.008885476086002634
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYStepRenderer.java,XYStepRenderer,256,113,0.44140625,24,0.018391927083333332
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\YIntervalRenderer.java,YIntervalRenderer,215,100,0.46511627906976744,17,0.027359781121751026
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\resources\JFreeChartResources.java,JFreeChartResources,22,9,0.4090909090909091,1,0.4090909090909091
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\StandardChartTheme.java,StandardChartTheme,1561,676,0.433055733504164,189,0.002291300177270709
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\StrokeMap.java,StrokeMap,154,76,0.4935064935064935,15,0.0329004329004329
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\AttributedStringUtils.java,AttributedStringUtils,56,18,0.32142857142857145,8,0.04017857142857143
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\G2TextMeasurer.java,G2TextMeasurer,32,18,0.5625,1,0.5625
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextBlock.java,TextBlock,240,107,0.44583333333333336,26,0.0171474358974359
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextBlockAnchor.java,TextBlockAnchor,23,12,0.5217391304347826,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextBox.java,TextBox,334,147,0.44011976047904194,35,0.012574850299401199
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextFragment.java,TextFragment,232,115,0.4956896551724138,21,0.02360426929392447
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextLine.java,TextLine,198,87,0.4393939393939394,19,0.023125996810207338
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextMeasurer.java,TextMeasurer,16,13,0.8125,1,0.8125
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\text\TextUtils.java,TextUtils,690,286,0.4144927536231884,76,0.0054538520213577414
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\CompositeTitle.java,CompositeTitle,167,91,0.5449101796407185,15,0.03632734530938123
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\DateTitle.java,DateTitle,107,82,0.7663551401869159,1,0.7663551401869159
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\ImageTitle.java,ImageTitle,266,114,0.42857142857142855,23,0.018633540372670808
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\LegendGraphic.java,LegendGraphic,616,322,0.5227272727272727,71,0.007362355953905249
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\LegendItemBlockContainer.java,LegendItemBlockContainer,142,86,0.6056338028169014,10,0.060563380281690136
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\LegendTitle.java,LegendTitle,540,234,0.43333333333333335,61,0.007103825136612022
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\PaintScaleLegend.java,PaintScaleLegend,608,246,0.40460526315789475,69,0.0058638443935926775
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\ShortTextTitle.java,ShortTextTitle,180,71,0.39444444444444443,23,0.017149758454106278
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\TextTitle.java,TextTitle,747,307,0.4109772423025435,91,0.004516233431896083
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\title\Title.java,Title,341,184,0.5395894428152492,33,0.016351195236825735
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\Align.java,Align,83,33,0.39759036144578314,7,0.05679862306368331
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\ApplicationFrame.java,ApplicationFrame,83,52,0.6265060240963856,8,0.0783132530120482
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\Drawable.java,Drawable,13,10,0.7692307692307693,1,0.7692307692307693
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\FontChooserPanel.java,FontChooserPanel,143,42,0.2937062937062937,14,0.02097902097902098
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\FontDisplayField.java,FontDisplayField,55,30,0.5454545454545454,4,0.13636363636363635
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\GradientPaintTransformer.java,GradientPaintTransformer,17,14,0.8235294117647058,1,0.8235294117647058
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\GradientPaintTransformType.java,GradientPaintTransformType,13,7,0.5384615384615384,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\HorizontalAlignment.java,HorizontalAlignment,12,7,0.5833333333333334,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\Layer.java,Layer,9,5,0.5555555555555556,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\LCBLayout.java,LCBLayout,202,62,0.3069306930693069,27,0.011367803447011368
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\LengthAdjustmentType.java,LengthAdjustmentType,12,7,0.5833333333333334,0,Infinity
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\NumberCellRenderer.java,NumberCellRenderer,45,21,0.4666666666666667,3,0.15555555555555556
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\PaintSample.java,PaintSample,64,30,0.46875,4,0.1171875
C:\Users\Adrien\Downloads\jfreechart-master\jfreechart-master\src\main\java\org\jfree\chart\ui\RectangleAnchor.java,RectangleAnchor,94,30,0.3191489361702128,0,Infinity
